epoch,acc,loss,val_acc,val_loss
0,0.33527057926829268,0.76010639002410374,0.32711111113760205,0.76117766973707413
1,0.33533333333333332,0.75702895205361498,0.32711111113760205,0.75803583627276949
2,0.33533333333333332,0.75400961973553615,0.32711111113760205,0.75493341233995226
3,0.33533333333333332,0.75103109073638918,0.32711111113760205,0.75187335432900326
4,0.33533333333333332,0.74809619785490489,0.32711111113760205,0.74885840527216596
5,0.33533333333333332,0.74520715154920303,0.32711111113760205,0.74589076783921981
6,0.33533333333333332,0.74236644967397059,0.32711111113760205,0.7429730423291524
7,0.33533333333333332,0.73957611097608289,0.32711111113760205,0.74010698180728485
8,0.33533333333333332,0.73683776798702416,0.32711111113760205,0.73729420423507686
9,0.33533333333333332,0.73415275405702141,0.32711111113760205,0.73453614483939278
10,0.33533333333333332,0.73152242855798633,0.32711111113760205,0.73183390887578326
11,0.33533333333333332,0.72894759080523541,0.32711111113760205,0.72918835274378457
12,0.33533333333333332,0.72642905412401471,0.32711111113760205,0.72660032293531629
13,0.33533333333333332,0.72396756898789183,0.32711111113760205,0.72407042068905303
14,0.33533333333333332,0.72156334404718303,0.32711111113760205,0.7215987068812052
15,0.33533333333333332,0.71921640523274744,0.32711111113760205,0.7191853770679898
16,0.33533333333333332,0.71692692479633147,0.32711111113760205,0.71683038425445555
17,0.33533333333333332,0.71469455539612547,0.32711111113760205,0.714533487478892
18,0.33533333333333332,0.71251917798178532,0.32711111113760205,0.71229443740844722
19,0.33533333333333332,0.71040019961765832,0.32711111113760205,0.71011249966091583
20,0.33533333333333332,0.70833692123776393,0.32711111113760205,0.70798722230063549
21,0.33533333333333332,0.70632909070877803,0.32711111113760205,0.70591817569732662
22,0.33533333333333332,0.70437578482854935,0.32711111113760205,0.70390426079432167
23,0.33533333333333332,0.70247616291046144,0.32711111113760205,0.70194495269987323
24,0.33533333333333332,0.70062933365503943,0.32711111113760205,0.70003904183705645
25,0.33533333333333332,0.69883448743820187,0.32711111113760205,0.69818592633141408
26,0.33533333333333332,0.69709074056716192,0.32711111113760205,0.69638448858261104
27,0.33533333333333332,0.69539680789765856,0.32711111113760205,0.69463367075390281
28,0.37609523809523809,0.69375199942361743,0.67288888899485266,0.69293260924021405
29,0.66466666666666663,0.69215497486931932,0.67288888899485266,0.69127976957956949
30,0.66466666666666663,0.69060459958939324,0.67288888899485266,0.68967443736394252
31,0.66466666666666663,0.68910002867380782,0.67288888899485266,0.68811555072996355
32,0.66466666666666663,0.68764015729086736,0.67288888899485266,0.68660188648435805
33,0.66466666666666663,0.68622376664479579,0.67288888899485266,0.68513241783777867
34,0.66466666666666663,0.68484983273914879,0.67288888899485266,0.68370601754718352
35,0.66466666666666663,0.68351738834381104,0.67288888899485266,0.68232173087861803
36,0.66466666666666663,0.6822251975649879,0.67288888899485266,0.68097829225328232
37,0.66466666666666663,0.68097229721432639,0.67288888899485266,0.67967479255464347
38,0.66466666666666663,0.67975757094791955,0.67288888899485266,0.67841001431147252
39,0.66466666666666663,0.67858000641777405,0.67288888899485266,0.67718308909734093
40,0.66466666666666663,0.67743856296085181,0.67288888899485266,0.67599280134836837
41,0.66466666666666663,0.67633215164002913,0.67288888899485266,0.67483813778559365
42,0.66466666666666663,0.67525980034328648,0.67288888899485266,0.67371821610132854
43,0.66466666666666663,0.67422056055068968,0.67288888899485266,0.67263183434804286
44,0.66466666666666663,0.67321331535066875,0.67288888899485266,0.67157813003328115
45,0.66466666666666663,0.6722372773261297,0.67288888899485266,0.67055619552400381
46,0.66466666666666663,0.67129139091855006,0.67288888899485266,0.66956496148639255
47,0.66466666666666663,0.67037476026444209,0.67288888899485266,0.66860354630152385
48,0.66466666666666663,0.66948646509079701,0.67288888899485266,0.66767104037602742
49,0.66466666666666663,0.66862567388443717,0.67288888899485266,0.66676665152443781
50,0.66466666666666663,0.66779153378804523,0.67288888899485266,0.66588939719729956
51,0.66466666666666663,0.66698320045925319,0.67288888899485266,0.66503859832551748
52,0.66466666666666663,0.66619993595849902,0.67288888899485266,0.66421342855029641
53,0.66466666666666663,0.66544092814127609,0.67288888899485266,0.66341303814782038
54,0.66466666666666663,0.66470534229278566,0.67288888899485266,0.66263659879896375
55,0.66466666666666663,0.66399253154936289,0.67288888899485266,0.66188353702757097
56,0.66466666666666663,0.66330176532836183,0.67288888899485266,0.66115295420752629
57,0.66466666666666663,0.66263218484606057,0.67288888899485266,0.66044420766830447
58,0.66466666666666663,0.66198324457804358,0.67288888899485266,0.65975636847813923
59,0.66466666666666663,0.66135392277581351,0.67288888899485266,0.65908883407380847
60,0.66466666666666663,0.66074400863193328,0.67288888899485266,0.65844156159294975
61,0.66466666666666663,0.66015310550871353,0.67288888899485266,0.65781345828374227
62,0.66466666666666663,0.65958000578199116,0.67288888899485266,0.65720338837305703
63,0.66466666666666663,0.65902399385543098,0.67288888899485266,0.65661115503311163
64,0.66466666666666663,0.65848481364477252,0.67288888899485266,0.65603642659717132
65,0.66466666666666663,0.65796215795335311,0.67288888899485266,0.65547868188222247
66,0.66466666666666663,0.65745535532633459,0.67288888899485266,0.65493719736735023
67,0.66466666666666663,0.65696377495356972,0.67288888899485266,0.65441134839587745
68,0.66466666666666663,0.65648681978952317,0.67288888899485266,0.65390056827333243
69,0.66466666666666663,0.65602405334654312,0.67288888899485266,0.65340456771850586
70,0.66466666666666663,0.65557516356876921,0.67288888899485266,0.65292289982901675
71,0.66466666666666663,0.65513963844662626,0.67288888899485266,0.65245505438910589
72,0.66466666666666663,0.65471702961694622,0.67288888899485266,0.65200050279829236
73,0.66466666666666663,0.65430683174587434,0.67288888899485266,0.6515588450431824
74,0.66466666666666663,0.65390877451215468,0.67288888899485266,0.65112989695866907
75,0.66466666666666663,0.65352246486572996,0.67288888899485266,0.650713006178538
76,0.66466666666666663,0.65314740135556171,0.67288888899485266,0.65030779669019911
77,0.66466666666666663,0.65278325366973877,0.67288888899485266,0.64991394334369235
78,0.66466666666666663,0.65242970044272286,0.67288888899485266,0.64953110371695622
79,0.66466666666666663,0.65208635480063304,0.67288888899485266,0.64915886285569935
80,0.66466666666666663,0.65175288098199025,0.67288888899485266,0.64879697603649567
81,0.66466666666666663,0.65142901116325747,0.67288888899485266,0.64844503196080527
82,0.66466666666666663,0.65111436153593516,0.67288888899485266,0.64810270346535581
83,0.66466666666666663,0.65080868189675467,0.67288888899485266,0.64776970630221897
84,0.66466666666666663,0.65051156046277003,0.67288888899485266,0.64744563908047148
85,0.66466666666666663,0.65022281210763111,0.67288888899485266,0.64713040288289392
86,0.66466666666666663,0.6499422083582197,0.67288888899485266,0.64682363669077558
87,0.66466666666666663,0.64966939667293,0.67288888899485266,0.64652504497104224
88,0.66466666666666663,0.6494042137690953,0.67288888899485266,0.64623449299070568
89,0.66466666666666663,0.64914643532889227,0.67288888899485266,0.64595171091291637
90,0.66466666666666663,0.64889582515898203,0.67288888899485266,0.64567637697855629
91,0.66466666666666663,0.64865204870133175,0.67288888899485266,0.64540812275144788
92,0.66466666666666663,0.6484147499175299,0.67288888899485266,0.6451466637187534
93,0.66466666666666663,0.64818372490292508,0.67288888899485266,0.64489184904098507
94,0.66466666666666663,0.64795891028358821,0.67288888899485266,0.644643665154775
95,0.66466666666666663,0.64774022526968089,0.67288888899485266,0.64440197028054136
96,0.66466666666666663,0.6475274769465128,0.67288888899485266,0.64416655450397065
97,0.66466666666666663,0.64732047748565669,0.67288888899485266,0.64393709177441072
98,0.66466666666666663,0.64711894823255989,0.67288888899485266,0.64371346849865385
99,0.66466666666666663,0.64692276259831016,0.67288888899485266,0.64349549457761979
100,0.66466666666666663,0.64673177401224768,0.67288888899485266,0.64328297673331369
101,0.66466666666666663,0.64654576860155377,0.67288888899485266,0.64307574632432729
102,0.66466666666666663,0.64636456475939075,0.67288888899485266,0.64287357759475705
103,0.66466666666666663,0.64618803046998519,0.67288888899485266,0.64267640474107535
104,0.66466666666666663,0.64601608394441146,0.67288888899485266,0.6424840907520718
105,0.66466666666666663,0.64584854162307015,0.67288888899485266,0.64229644176695078
106,0.66466666666666663,0.64568524469648092,0.67288888899485266,0.64211330270767208
107,0.66466666666666663,0.64552608828317548,0.67288888899485266,0.64193458657794533
108,0.66466666666666663,0.64537098230634415,0.67288888899485266,0.64176023006439209
109,0.66466666666666663,0.64521985169819418,0.67288888899485266,0.64159012301762897
110,0.66466666666666663,0.64507256748562769,0.67288888899485266,0.64142410039901732
111,0.66466666666666663,0.64492897253944759,0.67288888899485266,0.64126196029451155
112,0.66466666666666663,0.6447889159974598,0.67288888899485266,0.64110362937715315
113,0.66466666666666663,0.64465233805066058,0.67288888899485266,0.64094903315438168
114,0.66466666666666663,0.64451910032544812,0.67288888899485266,0.6407979868253072
115,0.66466666666666663,0.64438914140065506,0.67288888899485266,0.64065045372645057
116,0.66466666666666663,0.64426229104541599,0.67288888899485266,0.64050628402498033
117,0.66466666666666663,0.64413852192106702,0.67288888899485266,0.64036539189020791
118,0.66466666666666663,0.64401771440960109,0.67288888899485266,0.64022767755720356
119,0.66466666666666663,0.64389981138138541,0.67288888899485266,0.64009313599268591
120,0.66466666666666663,0.64378477223714192,0.67288888899485266,0.63996168915430707
121,0.66466666666666663,0.64367249522890368,0.67288888899485266,0.63983317210939195
122,0.66466666666666663,0.64356285826365156,0.67288888899485266,0.63970748705334135
123,0.66466666666666663,0.64345577299027212,0.67288888899485266,0.63958458767996895
124,0.66466666666666663,0.64335122303735637,0.67288888899485266,0.63946445221371118
125,0.66466666666666663,0.64324914214724582,0.67288888899485266,0.63934696340560915
126,0.66466666666666663,0.64314944328580581,0.67288888899485266,0.63923203849792476
