epoch,acc,loss,val_acc,val_loss
0,0.65524961890243905,0.68396816984182451,0.6734154929577465,0.6729425544470129
1,0.66472942073170727,0.66617817395344014,0.67165492957746475,0.65769624038481378
2,0.66472942073170727,0.65410544396173664,0.67297535211267601,0.64675138953705913
3,0.66472942073170727,0.64599868909614844,0.67297535211267601,0.63947343826293945
4,0.66472942073170727,0.64037815281530708,0.67429577464788737,0.63355272336744928
5,0.66472942073170727,0.63582397215976949,0.67385563380281688,0.62906141432238294
6,0.66472942073170727,0.63080529141716846,0.67253521126760563,0.62408980601270436
7,0.66472942073170727,0.62323600744328844,0.67429577464788737,0.6140444245136959
8,0.66472942073170727,0.61123976311305672,0.6734154929577465,0.60114323631138866
9,0.66482469512195119,0.59241713856051603,0.67825704225352113,0.57806011194914164
10,0.69540777439024393,0.56198907798019848,0.75484154929577463,0.5434183889711407
11,0.76152820121951215,0.52252014008600534,0.78345070422535212,0.50627339557862616
12,0.79001524390243905,0.48969379585327172,0.79005281690140849,0.48102076288679957
13,0.79477896341463417,0.46939271779322045,0.78521126760563376,0.46642634230600277
14,0.79916158536585369,0.45693070686808446,0.78609154929577463,0.4566116198687486
15,0.80192454268292679,0.44850951296890657,0.78785211267605637,0.45019428494950414
16,0.80373475609756095,0.4422059799658089,0.78917253521126762,0.4432882863870809
17,0.80630716463414631,0.43699921572172062,0.79181338028169013,0.43800559451042764
18,0.80792682926829273,0.43245147482105872,0.7953345070422535,0.43295693439497074
19,0.81078506097560976,0.42836189946932035,0.79621478873239437,0.43044836777196804
20,0.8125,0.42464279001805838,0.79929577464788737,0.42450344289692354
21,0.81383384146341464,0.42120214747037832,0.80193661971830987,0.42174188687767783
22,0.81516768292682928,0.41803409876983338,0.80457746478873238,0.41701883371447174
23,0.8167873475609756,0.41491833120221044,0.80325704225352113,0.41615065134746926
24,0.81878810975609762,0.41195125037395375,0.80501760563380287,0.41400750590042329
25,0.82050304878048785,0.40901318278799698,0.80633802816901412,0.41210055015456509
26,0.82145579268292679,0.40622513209719485,0.80721830985915488,0.41016443283625054
27,0.82250381097560976,0.40356513816954159,0.81117957746478875,0.40554446569630798
28,0.82488567073170727,0.40096988787920007,0.81470070422535212,0.40180506022043633
29,0.82707698170731703,0.39838088217486695,0.81954225352112675,0.39971065080501667
30,0.82736280487804881,0.3959708119310984,0.8182218309859155,0.39828548905715139
31,0.82907774390243905,0.39360129637870844,0.82042253521126762,0.39582157953524255
32,0.83069740853658536,0.39132348143654627,0.820862676056338,0.39627729818015034
33,0.83222179878048785,0.3891124506367416,0.81998239436619713,0.39304867911506708
34,0.83384146341463417,0.38693274734768923,0.82174295774647887,0.39445637229462743
35,0.83460365853658536,0.38478893841185219,0.823943661971831,0.38827987623886323
36,0.83488948170731703,0.38265767493625968,0.8265845070422535,0.38518736773813272
37,0.83565167682926833,0.38055413293584089,0.82790492957746475,0.38485957346331906
38,0.83669969512195119,0.37844750666763727,0.83098591549295775,0.3822406597540412
39,0.83774771341463417,0.37638752276032439,0.8296654929577465,0.38226671265044682
40,0.83889100609756095,0.37440595671352817,0.832306338028169,0.379693188927543
41,0.84003429878048785,0.37251898560036972,0.83318661971830987,0.37819837957200869
42,0.84070121951219512,0.3707047090297792,0.83318661971830987,0.37767411915349286
43,0.84193978658536583,0.36897409866314107,0.83186619718309862,0.37569952934560641
44,0.84203506097560976,0.36732155239073244,0.83450704225352113,0.37354835553068511
45,0.84260670731707321,0.36568546994793705,0.83406690140845074,0.37408168152184551
