epoch,acc,loss,val_acc,val_loss
0,0.57898246951219512,0.67686708980217214,0.6734154929577465,0.64277026518969471
1,0.66472942073170727,0.64178251384235008,0.67165492957746475,0.63553166557365737
2,0.66472942073170727,0.63877255651282105,0.67297535211267601,0.63320892797389505
3,0.66472942073170727,0.63816148278916751,0.67297535211267601,0.63269746975159979
4,0.66472942073170727,0.63798108006395948,0.67429577464788737,0.63161257035295726
5,0.66472942073170727,0.63791695518828018,0.67385563380281688,0.63179126423849186
6,0.66472942073170727,0.63789137761767323,0.67253521126760563,0.63261863043610478
7,0.66472942073170727,0.63788023073135358,0.67429577464788737,0.63139947787137096
8,0.66472942073170727,0.63787498824843547,0.6734154929577465,0.63197405993098943
9,0.66472942073170727,0.63787235028860045,0.67297535211267601,0.63226050054523308
10,0.66472942073170727,0.63787093595033739,0.67473591549295775,0.63105803728103638
11,0.66472942073170727,0.63787014409899712,0.67429577464788737,0.63135172783488958
12,0.66472942073170727,0.63786967934631722,0.67517605633802813,0.63075013395766133
13,0.66472942073170727,0.6378693972237226,0.67385563380281688,0.63164565932582806
14,0.66472942073170727,0.63786922586036887,0.67121478873239437,0.63344026955080701
15,0.66472942073170727,0.63786911410165992,0.6734154929577465,0.63194292951637587
16,0.66472942073170727,0.63786904677385237,0.6734154929577465,0.63194242329664629
17,0.66472942073170727,0.63786899652786366,0.67429577464788737,0.6313433454070293
18,0.66472942073170727,0.63786896881533828,0.67561619718309862,0.63044495146039503
19,0.66472942073170727,0.63786894937114014,0.67253521126760563,0.63254057521551432
20,0.66472942073170727,0.63786893083554941,0.67253521126760563,0.63254049042580829
21,0.66472942073170727,0.63786892293066511,0.67209507042253525,0.63283983082838458
22,0.66472942073170727,0.63786890957413656,0.67077464788732399,0.63373802161552539
23,0.66472942073170727,0.63786890612142844,0.67253521126760563,0.63254037541402897
24,0.66472942073170727,0.63786889803482261,0.6734154929577465,0.63194154853552165
25,0.66472942073170727,0.6378688924923176,0.67429577464788737,0.63134271662000196
26,0.66472942073170727,0.637868887131534,0.67077464788732399,0.63373797040590096
27,0.66472942073170727,0.63786888322452218,0.6734154929577465,0.63194151495544004
28,0.66472942073170727,0.63786887459275199,0.67473591549295775,0.63104328555120548
29,0.66472942073170727,0.63786887195779052,0.67209507042253525,0.63283973092764201
30,0.66472942073170727,0.63786886623356398,0.67253521126760563,0.63254031664888621
31,0.66472942073170727,0.63786886459807068,0.67077464788732399,0.63373794186283161
32,0.66472942073170727,0.63786885760179379,0.67253521126760563,0.63254030573535969
33,0.66472942073170727,0.63786885296789608,0.67165492957746475,0.63313911918183452
34,0.66472942073170727,0.63786884606247995,0.6734154929577465,0.6319414830543626
35,0.66472942073170727,0.63786884297321478,0.67385563380281688,0.63164207381261905
