epoch,acc,loss,val_acc,val_loss
0,0.66339557926829273,0.64005953954850758,0.6734154929577465,0.63203228359491048
1,0.66472942073170727,0.63922474433372656,0.67165492957746475,0.63322561979293823
2,0.66472942073170727,0.6392071910384225,0.67297535211267601,0.6323540680845019
3,0.66472942073170727,0.63919091315531151,0.67297535211267601,0.63236777043678394
4,0.66472942073170727,0.63917481617593186,0.67429577464788737,0.63150129351817386
5,0.66472942073170727,0.63915875172469672,0.67385563380281688,0.6318094319021198
6,0.66472942073170727,0.63914265910663259,0.67253521126760563,0.63270098390713547
7,0.66472942073170727,0.63912645454813799,0.67429577464788737,0.63154661319625205
8,0.66472942073170727,0.63911001974853077,0.6734154929577465,0.63214356966421636
9,0.66472942073170727,0.63909318770577273,0.67297535211267601,0.63244762219173811
10,0.66472942073170727,0.63907572090989206,0.67473591549295775,0.63129805091401225
11,0.66472942073170727,0.63905722575216761,0.67429577464788737,0.63159913076481344
12,0.66472942073170727,0.63903704976163256,0.67517605633802813,0.63103013139375497
13,0.66472942073170727,0.63901404818383656,0.67385563380281688,0.63190143712809388
14,0.66472942073170727,0.63898599602100326,0.67121478873239437,0.63362786047895192
15,0.66472942073170727,0.63894821349077113,0.6734154929577465,0.63216527079192686
16,0.66472942073170727,0.63888930638388886,0.6734154929577465,0.63211110108335256
17,0.66472942073170727,0.63877520473991956,0.67429577464788737,0.63137703294485392
18,0.66472942073170727,0.63845906697395371,0.67561619718309862,0.62990730749049662
19,0.66472942073170727,0.6365821896711501,0.67253521126760563,0.62624985735181349
20,0.66806402439024393,0.61721528757636135,0.67385563380281688,0.5833901485926668
21,0.77629573170731703,0.54094292078076345,0.79665492957746475,0.51334426058849814
22,0.79935213414634143,0.50969364639462489,0.79973591549295775,0.50863469444530107
23,0.80059070121951215,0.5064987310367387,0.79973591549295775,0.50738968479801227
24,0.80211509146341464,0.50866940517614523,0.80061619718309862,0.51477881300617268
25,0.79735137195121952,0.51354626647946311,0.79577464788732399,0.51921079402238546
26,0.78896722560975607,0.51809205841727368,0.71170774647887325,0.54340959015026902
