epoch,acc,loss,val_acc,val_loss
0,0.66129954268292679,0.64125769803436794,0.6734154929577465,0.63252664787668578
1,0.66472942073170727,0.63802395261278966,0.67165492957746475,0.63361368296851572
2,0.66472942073170727,0.63801994983379429,0.67297535211267601,0.63276608057425054
3,0.66472942073170727,0.63801983916541427,0.67297535211267601,0.63276590763683049
4,0.66472942073170727,0.63801978228659162,0.67429577464788737,0.63191876361067867
5,0.66472942073170727,0.63801972649809791,0.67385563380281688,0.63220092696203312
6,0.66472942073170727,0.63801966943755384,0.67253521126760563,0.63304780822404672
7,0.66472942073170727,0.63801960928774459,0.67429577464788737,0.63191828257601024
8,0.66472942073170727,0.63801955359011164,0.6734154929577465,0.63248282335173911
9,0.66472942073170727,0.63801950170862964,0.67297535211267601,0.63276502280168134
10,0.66472942073170727,0.63801945028145135,0.67473591549295775,0.63163548959812643
11,0.66472942073170727,0.63801940403333524,0.67429577464788737,0.63191768233205237
12,0.66472942073170727,0.63801935687661171,0.67517605633802813,0.63135282590355668
13,0.66472942073170727,0.6380193099016096,0.67385563380281688,0.63219975669619066
14,0.66472942073170727,0.63801926156369648,0.67121478873239437,0.63389379205838059
15,0.66472942073170727,0.63801921922259219,0.6734154929577465,0.63248184701086774
16,0.66472942073170727,0.63801917079381831,0.6734154929577465,0.63248171353004345
17,0.66472942073170727,0.63801912318279108,0.67429577464788737,0.63191682687947448
18,0.66472942073170727,0.63801907420885273,0.67561619718309862,0.63106955944652288
19,0.66472942073170727,0.63801902305425662,0.67253521126760563,0.63304605786229529
20,0.66472942073170727,0.6380189705367495,0.67253521126760563,0.63304591850495673
21,0.66472942073170727,0.63801892119936832,0.67209507042253525,0.63332818763356813
22,0.66472942073170727,0.63801887613244168,0.67077464788732399,0.6341752191664467
23,0.66472942073170727,0.63801883006604709,0.67253521126760563,0.63304554912405953
24,0.66472942073170727,0.63801878354534869,0.6734154929577465,0.63248065239946605
25,0.66472942073170727,0.63801874265801617,0.67429577464788737,0.63191574560084818
26,0.66472942073170727,0.63801870013519035,0.67077464788732399,0.63417477171185987
27,0.66472942073170727,0.63801865597687113,0.6734154929577465,0.6324802679075322
28,0.66472942073170727,0.63801861299974161,0.67473591549295775,0.63163295010445819
29,0.66472942073170727,0.63801857665544603,0.67209507042253525,0.6333272331197497
30,0.66472942073170727,0.63801853322401281,0.67253521126760563,0.63304471801704087
31,0.66472942073170727,0.63801848979257958,0.67077464788732399,0.63417422351702835
32,0.66472942073170727,0.63801844572512112,0.67253521126760563,0.63304447875895975
33,0.66472942073170727,0.63801840138508048,0.67165492957746475,0.63360918491659035
34,0.66472942073170727,0.63801835404663554,0.6734154929577465,0.63247942420798287
35,0.66472942073170727,0.63801830261945724,0.67385563380281688,0.63219686377216389
36,0.66472942073170727,0.63801824810301389,0.67473591549295775,0.63163189568989708
37,0.66472942073170727,0.63801819912907554,0.67165492957746475,0.63360872235096677
38,0.66472942073170727,0.63801815142718754,0.67429577464788737,0.63191405568324344
39,0.66472942073170727,0.63801810790489355,0.67209507042253525,0.63332606453291129
40,0.66472942073170727,0.63801806129333449,0.67385563380281688,0.63219624086165094
41,0.66472942073170727,0.63801801813448344,0.6734154929577465,0.63247855616287452
42,0.66472942073170727,0.63801797970039087,0.6734154929577465,0.63247844283009924
43,0.66472942073170727,0.6380179342700214,0.67473591549295775,0.63163102260777648
44,0.66472942073170727,0.63801789311010659,0.67385563380281688,0.63219577745652533
45,0.66472942073170727,0.63801784967867337,0.67561619718309862,0.63106590509414673
46,0.66472942073170727,0.63801780960908749,0.6734154929577465,0.63247798278298173
47,0.66472942073170727,0.63801777026638751,0.66989436619718312,0.63473744627455586
48,0.66472942073170727,0.6380177332860667,0.67253521126760563,0.63304265787903691
49,0.66472942073170727,0.63801769339820236,0.6734154929577465,0.63247765034017434
50,0.66472942073170727,0.63801764006294859,0.67385563380281688,0.63219508234883703
51,0.66472942073170727,0.63801758772716288,0.67297535211267601,0.63275985230862253
52,0.66472942073170727,0.63801754156990753,0.6734154929577465,0.63247730614433828
53,0.66472942073170727,0.63801749868363866,0.67297535211267601,0.63275963235908828
54,0.66472942073170727,0.63801745779630614,0.67297535211267601,0.63275951734730895
55,0.66472942073170727,0.6380174192713528,0.67473591549295775,0.63162958118277535
56,0.66472942073170727,0.63801738083726023,0.67429577464788737,0.63191192670607232
57,0.66472942073170727,0.63801734085853512,0.67165492957746475,0.63360660764533028
58,0.66472942073170727,0.63801730242444243,0.67429577464788737,0.6319117109540483
59,0.66472942073170727,0.63801726217313515,0.67077464788732399,0.63417135577806283
60,0.66472942073170727,0.63801722392076399,0.67429577464788737,0.63191145490592637
61,0.66472942073170727,0.63801718530494989,0.67165492957746475,0.63360620972136372
