epoch,binary_accuracy,binary_crossentropy,loss,val_binary_accuracy,val_binary_crossentropy,val_loss
24,0.61838333590318162,0.6477548813488595,0.6477548813488595,0.62912473133041957,0.64695201493141863,0.64695201493141863
25,0.62070377556555412,0.64729721975386423,0.64729721975386423,0.62014269075479944,0.64594293943801984,0.64594293943801984
26,0.61891567303687811,0.64682776431467714,0.64682776431467714,0.6297617540160233,0.64605083806087349,0.64605083806087349
27,0.61970735117433073,0.64645903824210826,0.64645903824210826,0.62874251703560502,0.6454821075052346,0.6454821075052346
28,0.62062187738101737,0.6460804426827258,0.6460804426827258,0.62542999162842838,0.6448449992969516,0.6448449992969516
29,0.62040348287908453,0.64567051594531566,0.64567051594531566,0.62536628749176471,0.64431649409277236,0.64431649409277236
30,0.62167290008408815,0.64526475582982989,0.64526475582982989,0.62963434925108508,0.64428889198597261,0.64428889198597261
31,0.62138625780177292,0.64496907280787363,0.64496907280787363,0.6280417908284448,0.64384731013602636,0.64384731013602636
32,0.62228713444717609,0.6445956131215731,0.64459561478778904,0.62320040800659837,0.64319218477028495,0.64319218477028495
33,0.62123611122666722,0.64431263260263272,0.64431263260263272,0.62937954086029602,0.64324669041957405,0.64324669041957405
34,0.62195954228667227,0.64411854187304718,0.64411854187304718,0.62683144518183609,0.642771028184423,0.642771028184423
35,0.62149545492988845,0.64377050680498604,0.64377050680498604,0.62651293326949054,0.64236697666598574,0.64236698444215545
36,0.62232808276654161,0.64341443397304277,0.64341443563925871,0.62205376398306711,0.64205841002669028,0.64205841002669028
37,0.62231443311901857,0.64326829118955919,0.64326829118955919,0.62689514794400092,0.6417715324916905,0.6417715324916905
38,0.62287406884482643,0.64289592629825509,0.64289592629825509,0.62466556204399615,0.64143354758470283,0.64143354758470283
39,0.62258742629077479,0.64266230673023383,0.64266230673023383,0.62536628711206899,0.64117695847382616,0.64117695847382616
40,0.62225983430925902,0.64251220620224248,0.64251220620224248,0.62695885032647003,0.64104803717353565,0.64104803717353565
41,0.62329720668790645,0.64219618477082874,0.64219618477082874,0.62765957577423859,0.64083024392022891,0.64083024392022891
42,0.62340640414796344,0.64202728902758921,0.64202728902758921,0.62976175439571902,0.64079138528375745,0.64079138528375745
43,0.62408888612546309,0.64171260886258585,0.64171260886258585,0.62797808768658414,0.64037026878617676,0.64037026878617676
44,0.62373399546559627,0.64149685418041824,0.64149685418041824,0.62957064648892014,0.64029112018921042,0.64029112018921042
45,0.62393873999457317,0.64138092103752564,0.64138092270374158,0.62721365620367298,0.63978014642045,0.63978014642045
46,0.62346100244679348,0.64109991476969341,0.64109991310347747,0.6297617540160233,0.63975262108054465,0.63975262108054465
47,0.62443012699136202,0.64092282796256883,0.64092282796256883,0.63065358661119919,0.63958688261615559,0.63958688261615559
48,0.62452567497637534,0.64077039013877168,0.64077039013877168,0.62893362304392486,0.63931034340769155,0.63931034340769155
49,0.62448472590037862,0.64059889245614487,0.64059889412236082,0.62855140988819769,0.63899729799079141,0.63899729799079141
50,0.62468947026338484,0.64034163361050533,0.64034163361050533,0.62969805125385836,0.63892742952338788,0.63892742952338788
51,0.62468947102001604,0.64025408884305524,0.64025408884305524,0.62912473019133219,0.63868110598173999,0.63868110598173999
52,0.62523545604389852,0.64009549305937619,0.64009549305937619,0.62855140912880603,0.63842770792539139,0.63842770792539139
53,0.62518085791103928,0.63973977814981819,0.63973977814981819,0.6258122066826346,0.63834664116605622,0.63834664116605622
54,0.62505801114841797,0.6396708403803012,0.6396708403803012,0.62855141026789341,0.63800515583600648,0.63800515583600648
55,0.62531735465963378,0.63951508891185138,0.63951509019893804,0.63237354941908186,0.63825498292181559,0.63825498292181559
56,0.62613633244360001,0.63927462054217976,0.63927462054217976,0.62797808517299802,0.63766635547915695,0.63766635547915695
57,0.62593158808059379,0.63911495714853328,0.63911495714853328,0.62880621500600897,0.63750380604931434,0.63750380604931434
58,0.62516720750688493,0.63888819144752396,0.63888819144752396,0.62982545753757979,0.63736335036556857,0.63736335036556857
59,0.6251535582043205,0.6388307587347577,0.6388307587347577,0.63275576698687419,0.63759456036698059,0.63759456036698059
60,0.62589063923077293,0.63862666743728047,0.63862666743728047,0.62836029870842103,0.63697167165963753,0.63697167165963753
61,0.62579509217487028,0.63845100718111325,0.63845100718111325,0.63078099289492051,0.63691599821798328,0.63691599821798328
62,0.62651852231878202,0.63825987460477807,0.63825987460477807,0.63237354941908186,0.63694868673715099,0.63694868673715099
63,0.62679151590221072,0.63813733858817601,0.63813733858817601,0.63078099289492051,0.63657677886683195,0.63657677886683195
64,0.6259998367298818,0.63790528782104405,0.63790528782104405,0.63084469489769379,0.63642556721396559,0.63642556721396559
65,0.62627282943138762,0.63775568791772153,0.63775568791772153,0.63205503864582369,0.63643531531858688,0.63643531531858688
66,0.62664136965253792,0.63768176197117243,0.63768176197117243,0.63275576295450486,0.63633152145779892,0.63633152145779892
67,0.62729655166459974,0.63745130044536413,0.63745130044536413,0.63594088535093773,0.63690261640189061,0.63690261640189061
68,0.62636837685828373,0.63736753334418117,0.63736753334418117,0.63186393263750373,0.63580365964813224,0.63580365964813224
69,0.62613633244360001,0.63723415643361581,0.63723415809983175,0.63492164723143207,0.63620016219160602,0.63620016219160602
70,0.62752859647143,0.63707105868090053,0.63707105868090053,0.63205503864582369,0.63554913174621552,0.63554913174621552
71,0.62851136998011281,0.6369543691866163,0.6369543691866163,0.63046247770959729,0.6352803125656673,0.6352803125656673
72,0.62807458104296088,0.63672911663423293,0.63672911663423293,0.63549496677517514,0.63579534703659424,0.63579534703659424
73,0.62796538440624883,0.63669429737631644,0.63669429737631644,0.63332908880879191,0.63537067043536755,0.63537067043536755
74,0.62776064004324272,0.63643954332999997,0.63643954166378403,0.63345648992105663,0.63508849439233384,0.63508849439233384
75,0.62770604150521958,0.63641686129181441,0.63641686129181441,0.63097209638965435,0.63472118751609963,0.63472118751609963
76,0.62842947210799149,0.63620154251061301,0.63620154251061301,0.6309720971490459,0.6345858621831183,0.6345858621831183
77,0.62786983668646335,0.63613875286965293,0.63613875286965293,0.63345649030075235,0.63451309309049475,0.63451308531432504
78,0.62851137015910086,0.63598843729241183,0.63598843729241183,0.63383870421587118,0.63445996506865088,0.63445996506865088
79,0.62748764688450376,0.63576799439113418,0.63576799439113418,0.63122690743831389,0.6341817024817572,0.63418170508647032
80,0.62844312184175433,0.63566317639744407,0.63566317639744407,0.63504905237606613,0.63447265930882923,0.63447265930882923
81,0.6289754578348089,0.6355853820881332,0.6355853820881332,0.63294687275978267,0.63393130557129129,0.63393130557129129
82,0.62883896109923165,0.63550003916484832,0.63550003916484832,0.63453943004333557,0.63410111257476798,0.63410110479859827
83,0.62837487432659966,0.63532504069092777,0.63532504069092777,0.63600458773340685,0.63414127861015168,0.63414127861015168
84,0.6283748735569511,0.63518699126013056,0.63518699126013056,0.63651420565407235,0.63420611981419728,0.63420611981419728
85,0.62964429078148065,0.63510505434909037,0.63510505434909037,0.63530386266533412,0.63375257116804484,0.63375257116804484
86,0.62863421708769285,0.63493515443249948,0.63493515609871543,0.63428462089315496,0.63351609823369326,0.63351609823369326
87,0.62909830522714272,0.63479433363548987,0.63479433363548987,0.63613199325773662,0.63360418902337745,0.63360418902337745
88,0.6293576472787924,0.63472234608386291,0.63472234608386291,0.6366416107987064,0.63372242436285675,0.63372242436285675
89,0.62928940012161383,0.63457564776055253,0.63457564776055253,0.63485794195568113,0.63314996038003857,0.63314996038003857
90,0.62939859732295167,0.63445000597926282,0.63445000597926282,0.63415721726730412,0.63290708007167318,0.63290707229550347
91,0.63062706512001709,0.634380830409489,0.634380830409489,0.63587717931579524,0.63319580142460652,0.63319580142460652
92,0.6302448746411573,0.6342290503797593,0.6342290503797593,0.63670531507965444,0.63297290066303391,0.63297290066303391
93,0.63055881620550136,0.63415783772268486,0.63415783772268486,0.63549496729915533,0.63261757000705543,0.63261757000705543
94,0.62972618872682429,0.63394975969440015,0.63394975969440015,0.63352019268322146,0.63235377440681606,0.63235377440681606
95,0.6300401305498875,0.63387660426207804,0.63387660592829398,0.63555867006132016,0.63236712783685167,0.63236712783685167
96,0.63019027642856695,0.63379664646248501,0.63379664646248501,0.63473053946891766,0.63221122486786652,0.63221122486786652
97,0.63020392518765844,0.63368533972599617,0.63368534139221211,0.63645050075801712,0.63244649699150735,0.63244649699150735
98,0.63043596945589742,0.63353505741449612,0.63353505741449612,0.63670531028789357,0.63233496461921257,0.63233496461921257
99,0.63031312284622953,0.63342250606025752,0.63342250772647346,0.63504905024217573,0.63183469135361214,0.63183469135361214
100,0.63122764923841279,0.63337561740768766,0.63337561740768766,0.63632309903064521,0.63179872021248029,0.63179872021248029
101,0.63088640810728613,0.63320422678268962,0.63320422844890556,0.63358389582508212,0.63157536948861737,0.63157536948861737
102,0.63019027660104632,0.63311580123298927,0.63311580123298927,0.63524015852867044,0.63151771548538849,0.63151771548538849
103,0.63103655418447957,0.63297296350924115,0.63297296350924115,0.63772454992618233,0.63184776720324509,0.63184776720324509
104,0.63160983823818062,0.63285238538749455,0.63285238538749455,0.63766084754371322,0.63157150751163227,0.63157150751163227
105,0.63170538579850399,0.63276866381598784,0.63276866381598784,0.63740603763414105,0.63149576292537335,0.63149576292537335
106,0.63158253902286543,0.63266767651783984,0.63266767818405578,0.63485794461355161,0.63106973922424281,0.63106973922424281
107,0.63170538666090092,0.63254104469023664,0.63254104635645259,0.63549496805854688,0.63098470346686764,0.63098470346686764
108,0.63120034985712692,0.63251853352379783,0.63251853352379783,0.63670531294576405,0.63159876987423502,0.63159876987423502
109,0.63192378075766997,0.63233849870553616,0.63233849870553616,0.63727863476768176,0.63096932750368506,0.63096932750368506
110,0.63085910786360333,0.63225905383522618,0.63225905383522618,0.63466683556766534,0.63062745685834976,0.63062745685834976
111,0.63204662657816335,0.63218542571826852,0.63218542571826852,0.63753344543664558,0.6306631812807526,0.6306631812807526
112,0.63231962031454547,0.63207230250212088,0.63207230250212088,0.63383870421587118,0.63042005305381954,0.63042005305381954
113,0.63117305057509809,0.63192481576089776,0.63192481409468182,0.63810676611947592,0.63071609108383331,0.63071609108383331
114,0.63215582447592744,0.63186852848209918,0.63186853014831512,0.63791565897206859,0.63077616044587737,0.63077616044587737
115,0.63222407303246708,0.63183260794331053,0.63183260794331053,0.63702382599719698,0.63018937265209252,0.63018937265209252
116,0.63293385322457607,0.63160318660650172,0.63160318660650172,0.63473053681104707,0.63002690908665537,0.63002690908665537
117,0.63208757575341701,0.63156610011358016,0.63156609844736422,0.63683271884978965,0.63011161172172803,0.63011161172172803
118,0.63297480214111068,0.63150217649551432,0.63150217816173027,0.63740603953261998,0.62994122652509954,0.62994122652509954
119,0.63219677260979623,0.63135905295227235,0.63135905295227235,0.63689642085256293,0.62979675270308511,0.62979675270308511
120,0.63253801433809209,0.63127985954551524,0.63127986121173119,0.63562237054531034,0.62964942861110607,0.62964942861110607
121,0.6329884528300187,0.63113354298091562,0.63113354298091562,0.63746974381356802,0.6299434951238988,0.6299434951238988
122,0.63315224774603485,0.63113990023584521,0.63113990023584521,0.63587718159396989,0.62948737902798646,0.62948737902798646
123,0.63315224808448489,0.63094816920323227,0.63094816920323227,0.63880749156724448,0.63014929197232183,0.63014929197232183
124,0.63326144559010256,0.63085759330748059,0.63085759330748059,0.63664161094299077,0.62940189725715712,0.62940189725715712
125,0.63227867158350748,0.63081410166893837,0.63081410166893837,0.63753344543664558,0.62934672593280672,0.62934672593280672
126,0.63315224767281242,0.6307094590233232,0.6307094590233232,0.63810676763825913,0.62943096451887526,0.62943096451887526
127,0.63324779575057411,0.63063364531594168,0.63063364531594168,0.63829787037360131,0.62926554619878672,0.62926554619878672
128,0.6338347303207037,0.63047660557130469,0.63047660557130469,0.63797936287332091,0.62920974748789815,0.62920974748789815
129,0.63360268639742356,0.63045594268093652,0.63045594268093652,0.63721493276490848,0.62896369338597535,0.62896369338597535
130,0.63302940124213258,0.63034250819319571,0.63034250819319571,0.63625939702787193,0.62877099283000648,0.62877099283000648
131,0.63443531416736298,0.63022772553824191,0.63022772553824191,0.63581347959119661,0.62865134523482613,0.62865134523482613
132,0.63337064208850558,0.63019402962066018,0.63019402962066018,0.63746973940150298,0.6287839980638168,0.6287839980638168
133,0.63345253983533523,0.63014998727822258,0.63014998727822258,0.63836157716813546,0.62882183089895993,0.62882183089895993
134,0.63421692034233046,0.63002283700687745,0.63002283700687745,0.63657790856052165,0.62838975442171185,0.62838975442171185
135,0.63311129900197949,0.62987612482989264,0.62987612649610858,0.6395719186380906,0.62914953924832273,0.62914953924832273
136,0.63394392675890165,0.62984722158558748,0.62984722158558748,0.63606829026016043,0.62823220566892823,0.62823221344509794
137,0.63343889028706912,0.62979764146218509,0.62979764312840103,0.63893489747127008,0.62852738330828672,0.62852738330828672
138,0.63459911045670547,0.62961647601877557,0.62961647768499152,0.63645050417527926,0.62815267685978771,0.62815267685978771
139,0.63439436602698562,0.62958636910593002,0.62958636910593002,0.63848898193307368,0.62827997491502174,0.62827997491502174
140,0.63386202923173918,0.62949022345706795,0.62949022345706795,0.63804306046402914,0.62812361813363093,0.62812361813363093
141,0.63283830608894232,0.6293105194607751,0.6293105194607751,0.63817047002072824,0.62804892923835276,0.62804892923835276
142,0.63522699394336979,0.6293335979021476,0.6293335979021476,0.64020894208308587,0.62857803323038342,0.62857803323038342
143,0.63444896364240677,0.6292313839696666,0.62923138230345066,0.63753344505694975,0.62781622519476699,0.62781622519476699
144,0.63433976711796902,0.62913474600768937,0.62913474434147343,0.63931711024730153,0.62808290384031129,0.62808290384031129
145,0.63448991342133831,0.62910750599999099,0.62910750599999099,0.63989043093013187,0.62821904793410166,0.62821904793410166
146,0.63424421884169346,0.62905181642897456,0.62905181642897456,0.63925340824452825,0.62782462658677407,0.62782462658677407
147,0.6340258256528819,0.62899674652757298,0.62899674652757298,0.63517645766498454,0.62734088837409385,0.62734088837409385
148,0.63480385439502196,0.6288694527680242,0.6288694527680242,0.63536756367330449,0.62728275477711537,0.62728275477711537
149,0.63525429255500709,0.62878346448220479,0.62878346281598885,0.63734233715015087,0.62728625632407697,0.62728625632407697
150,0.6348448035767843,0.62869340770709514,0.62869340770709514,0.63581347745730632,0.62708481653797687,0.62708481653797687
151,0.63483115400248358,0.62857511084650752,0.62857511084650752,0.63785195620990376,0.62715202252535873,0.62715202252535873
152,0.63571838092063271,0.6284709856715901,0.62847098733780604,0.63632309613736338,0.62691995447981141,0.62691995447981141
153,0.63464005947900581,0.62843638521353629,0.62843638521353629,0.63543126643546932,0.6268922949098511,0.6268922949098511
154,0.63513144637653773,0.62835288057065364,0.62835287890443769,0.63918970548236331,0.62720322806389561,0.62720322806389561
155,0.63544538734371259,0.62823976884228383,0.62823976884228383,0.63778825382743465,0.62689059039470818,0.62689059039470818
156,0.6351041470945088,0.62823097549340434,0.62823097549340434,0.63530386280961848,0.6266353875075894,0.6266353875075894
157,0.63522699327948695,0.62800791630440722,0.62800791797062316,0.64103707609275051,0.62772563766227252,0.62772563766227252
158,0.63683765098590472,0.62804515227186886,0.62804515227186886,0.63568607672473731,0.62648508236322875,0.62648508236322875
159,0.63577297925200604,0.62801054246087629,0.62801054246087629,0.63848897927520321,0.62686597988064507,0.62686597988064507
160,0.63526794193079383,0.6278935450681099,0.62789354173567802,0.63785195696929531,0.62651976935801834,0.62651976935801834
161,0.63608692134680556,0.62778950827748714,0.62778950827748714,0.63670531484424298,0.62632877373485785,0.62632877373485785
162,0.63549998694915533,0.62777923569821537,0.62777923569821537,0.63982672892735859,0.62675211133888864,0.62675211133888864
163,0.63642816194747687,0.62767241316050471,0.62767241149428876,0.63676901722671209,0.62611945419041792,0.62611945419041792
164,0.6356228332870868,0.62758611885557758,0.62758611885557758,0.63645050090230149,0.62602673217527027,0.62602673217527027
165,0.63499494988015359,0.62757967547811133,0.6275796767651981,0.63918970586205914,0.62627224522588332,0.62627224522588332
166,0.63683765133086345,0.62741228139734706,0.62741228139734706,0.63931710986760582,0.62619559067588715,0.62619559067588715
167,0.63638721275920573,0.62736784806366985,0.62736784806366985,0.63753344581634142,0.62582717753319339,0.62582717753319339
168,0.6365373588770783,0.62730484434650424,0.6273048426802883,0.6392534074851367,0.62619573397307748,0.62619572619690778
169,0.63589582569570313,0.62729228418779581,0.62729228418779581,0.63715122748915742,0.62566367117124444,0.62566367117124444
170,0.6369741473895405,0.62719426848327287,0.62719426848327287,0.63855268127797649,0.62582814339574455,0.62582814339574455
171,0.63653735959303048,0.62709415635528654,0.62709415635528654,0.6391260030998942,0.62591771117926165,0.62591771117926165
172,0.63593677520289837,0.62697710178072252,0.62697710178072252,0.64148299277003429,0.62630862935452969,0.62630862935452969
173,0.63627801647396121,0.62699913447307609,0.62699913447307609,0.63880749194694031,0.62551803641417081,0.62551803641417081
174,0.6360186733142128,0.62691779923847124,0.62691779923847124,0.63817046774255348,0.62550751531727067,0.62550751531727067
175,0.63675575383624428,0.62676424897796534,0.62676424897796534,0.63855268317645542,0.62532687549424604,0.62532687549424604
176,0.63704239612506808,0.62671931199634867,0.62671931199634867,0.6385526827967597,0.62525480955265822,0.62525481732882793
177,0.63717889246199022,0.62666479319749768,0.62666479319749768,0.63995413369229681,0.6253865656920764,0.6253865656920764
178,0.63661925654417695,0.62654890089316728,0.62654890089316728,0.64141928962817363,0.62590080060720721,0.62590080060720721
179,0.63752013279743369,0.62642310916057842,0.62642310916057842,0.63861638593862036,0.6249747837648405,0.6249747837648405
180,0.63685130078638119,0.62645081640679456,0.62645081474057862,0.6384889807939863,0.62490692191373653,0.62490692191373653
181,0.63697414782073891,0.6263581920986806,0.6263581920986806,0.63950821701501304,0.62528725473998326,0.62528725473998326
182,0.63754743241140399,0.62642650779851583,0.62642650779851583,0.63868008794139364,0.62484306485079733,0.62484306485079733
183,0.63760203141316885,0.62614344377677289,0.62614344377677289,0.63759714644461596,0.62469338350105263,0.62469338350105263
184,0.63664655575949214,0.62625410887693289,0.62625410887693289,0.63963562215964709,0.62506248326282743,0.62506248326282743
185,0.63768392941220897,0.62611700243649315,0.62611700243649315,0.63625939641276474,0.62461127306431141,0.62461127306431141
186,0.63754743250415236,0.62602196900304552,0.62602197066926146,0.64040005036958059,0.62476022220869887,0.62476022220869887
187,0.63706969532085733,0.62593627296564491,0.62593627296564491,0.63810676322619408,0.62443194328288176,0.62443194328288176
188,0.6373972868711747,0.62585923648356334,0.6258592348173474,0.64097337105241092,0.62462494928133017,0.62462494928133017
189,0.63773852696742506,0.62573153247366187,0.62573153247366187,0.64046375351144125,0.62564301472558292,0.62564301472558292
190,0.63797057188002082,0.62574527068609476,0.62574526901987881,0.6409733737102814,0.6248328836271908,0.6248328836271908
191,0.63708334417920587,0.62567540501165775,0.62567540501165775,0.64040005036958059,0.62446686062391799,0.62446686062391799
192,0.63739728618125713,0.62560040414266627,0.62560040414266627,0.63995413407199264,0.62443721019503329,0.62443721019503329
193,0.63822991456138312,0.6255763654711336,0.6255763654711336,0.63925340938361563,0.62405266770436851,0.62405266770436851
194,0.63843465897808571,0.62544284657098248,0.62544284657098248,0.6404637527520497,0.62439279522709301,0.62439279522709301
195,0.63764297979924811,0.62538812947290823,0.62538812947290823,0.64161039753497251,0.62446446803925615,0.62446446803925615
196,0.63761568097445231,0.62531288936850138,0.62531288936850138,0.64078226504409097,0.6243002381214201,0.6243002381214201
197,0.63896699515663691,0.62523082546381903,0.62523082546381903,0.63702382462269824,0.62382161040141459,0.62382161040141459
198,0.63859845424556916,0.62520585029756748,0.62520585029756748,0.63893489861035746,0.6237251913871017,0.6237251913871017
199,0.63825721432830684,0.62512159105412179,0.62512159105412179,0.64135558496752976,0.6238750017498812,0.6238750017498812
