epoch,acc,loss,val_acc,val_loss
0,0.66472942073170727,0.63905103940789287,0.67317708333333337,0.63301607469717658
1,0.66472942073170727,0.63866453490606168,0.67317708333333337,0.63301410277684533
2,0.66472942073170727,0.63866031315268534,0.67447916666666663,0.63220366007751894
3,0.66472942073170727,0.63865677212796557,0.67447916666666663,0.63220549457603026
4,0.66472942073170727,0.63865358764078561,0.67447916666666663,0.63220818175209892
5,0.66472942073170727,0.63865059141705671,0.67230902777777779,0.63356191582149934
6,0.66472942073170727,0.63864769768424146,0.67144097222222221,0.63410511116186774
7,0.66472942073170727,0.63864487409591675,0.67317708333333337,0.63302821914354956
8,0.66472942073170727,0.63864209811861927,0.67274305555555558,0.63330153458648253
9,0.66472942073170727,0.63863934867265748,0.67578125,0.63141595158312058
10,0.66472942073170727,0.63863660685899781,0.67100694444444442,0.63438745836416877
11,0.66472942073170727,0.63863387594862686,0.67100694444444442,0.63439061741034186
12,0.66472942073170727,0.63863114685547062,0.67317708333333337,0.6330455094575882
13,0.66472942073170727,0.63862841412788485,0.67664930555555558,0.6308922370274862
14,0.66472942073170727,0.63862567485832589,0.67057291666666663,0.63466939330101013
15,0.66472942073170727,0.63862294104041117,0.67491319444444442,0.63197793066501617
16,0.66472942073170727,0.63862021267414093,0.67621527777777779,0.63117346829838228
17,0.66472942073170727,0.63861749012295788,0.67100694444444442,0.63440878523720634
18,0.66472942073170727,0.63861476938898976,0.67057291666666663,0.63468108574549353
19,0.66472942073170727,0.63861205410666577,0.67404513888888884,0.63253057334158158
20,0.66472942073170727,0.63860933264581166,0.671875,0.63387933042314315
21,0.66472942073170727,0.6386066108215146,0.67447916666666663,0.63226815064748132
22,0.66472942073170727,0.63860388827033154,0.67361111111111116,0.63280947175290847
23,0.66472942073170727,0.63860115699651765,0.67317708333333337,0.63308157026767731
24,0.66472942073170727,0.63859842499581776,0.67361111111111116,0.63281591236591339
25,0.66472942073170727,0.6385956740960842,0.67578125,0.63147500819630098
26,0.66472942073170727,0.63859292101569287,0.67361111111111116,0.6328218066030078
27,0.66472942073170727,0.63859015666857,0.67274305555555558,0.63336211442947388
28,0.66472942073170727,0.63858737233208451,0.67274305555555558,0.63336516254478026
29,0.66472942073170727,0.63858458181706867,0.67491319444444442,0.63202514251073205
30,0.66472942073170727,0.63858176259005939,0.67361111111111116,0.63283346593379974
31,0.66472942073170727,0.63857893100598961,0.67144097222222221,0.63417828579743707
32,0.66472942073170727,0.63857607289058405,0.67144097222222221,0.6341805689864688
33,0.66472942073170727,0.63857318097498361,0.671875,0.63391470909118652
34,0.66472942073170727,0.63857025925706068,0.67361111111111116,0.6328442245721817
35,0.66472942073170727,0.63856730083139934,0.67274305555555558,0.63338285519017112
36,0.66472942073170727,0.6385643042442275,0.67317708333333337,0.63311680985821617
37,0.66472942073170727,0.63856125132339758,0.67447916666666663,0.6323150661256578
38,0.66472942073170727,0.63855815079154032,0.67447916666666663,0.63231723838382292
39,0.66472942073170727,0.63855497684420603,0.67447916666666663,0.63231947024663293
40,0.66472942073170727,0.63855173856746861,0.67230902777777779,0.63366084297498071
41,0.66472942073170727,0.63854840797622026,0.67144097222222221,0.63419852157433831
42,0.66472942073170727,0.63854497089618589,0.67317708333333337,0.63312897251711953
43,0.66472942073170727,0.63854141678751963,0.67274305555555558,0.63339728448126054
44,0.66472942073170727,0.63853772602430203,0.67578125,0.63152500159210634
45,0.66472942073170727,0.63853386989453942,0.67100694444444442,0.6344697558217578
46,0.66472942073170727,0.63852982441099682,0.67100694444444442,0.6344702757067151
47,0.66472942073170727,0.63852555759069396,0.67317708333333337,0.63313338160514832
48,0.66472942073170727,0.63852102000538891,0.67664930555555558,0.63099240263303125
49,0.66472942073170727,0.63851615859241018,0.67057291666666663,0.63473748664061225
50,0.66472942073170727,0.63851091592777065,0.67491319444444442,0.63206231925222611
51,0.66472942073170727,0.63850520115073139,0.67621527777777779,0.63125965330335831
52,0.66472942073170727,0.63849891031660688,0.67100694444444442,0.63446181350284148
53,0.66472942073170727,0.63849190931494648,0.67057291666666663,0.63472743166817558
54,0.66472942073170727,0.63848401824148693,0.67404513888888884,0.63258573247326744
55,0.66472942073170727,0.63847499358944781,0.671875,0.63391215602556861
56,0.66472942073170727,0.63846452643231644,0.67447916666666663,0.6323036253452301
57,0.66472942073170727,0.63845217918477404,0.67361111111111116,0.63282774885495507
58,0.66472942073170727,0.63843733326690955,0.67317708333333337,0.63308213816748726
59,0.66472942073170727,0.63841912731891726,0.67361111111111116,0.63280159069432151
60,0.66472942073170727,0.63839626348600154,0.67578125,0.63144202033678687
61,0.66472942073170727,0.63836680716130789,0.67361111111111116,0.6327368666728338
62,0.66472942073170727,0.63832773268222809,0.67274305555555558,0.63322331839137602
63,0.66472942073170727,0.6382741662787228,0.67274305555555558,0.63316928181383347
64,0.66472942073170727,0.63819809439705644,0.67491319444444442,0.63173719247182214
65,0.66472942073170727,0.63808601731207315,0.67361111111111116,0.6323723677131865
66,0.66472942073170727,0.63791568177502334,0.67144097222222221,0.63346497714519501
67,0.66472942073170727,0.63765535412765129,0.67144097222222221,0.63308589657147729
68,0.66472942073170727,0.63727640306077349,0.671875,0.6323347174459033
69,0.66472942073170727,0.63678096053076949,0.67361111111111116,0.63069902691576218
70,0.66472942073170727,0.63619333105843245,0.67274305555555558,0.6304154247045517
71,0.66472942073170727,0.63549210821709978,0.67317708333333337,0.62917635672622252
72,0.66472942073170727,0.6345665571166248,0.67447916666666663,0.62716086539957261
73,0.66472942073170727,0.63317883523499097,0.67447916666666663,0.62503182722462547
74,0.66472942073170727,0.63073946535587311,0.67447916666666663,0.62093623644775819
75,0.66472942073170727,0.62477587672268475,0.67230902777777779,0.60924072066942847
76,0.70569740853658536,0.59481244552426227,0.7734375,0.54468701117568541
77,0.78182164634146345,0.54111202769890066,0.82725694444444442,0.49761391182740528
78,0.8004001524390244,0.51416968263503982,0.82855902777777779,0.48323284751839107
79,0.80830792682926833,0.50418617321950632,0.83940972222222221,0.47243594129880268
80,0.81307164634146345,0.49747302928348869,0.83984375,0.46877240389585495
